4593 CDG NTE 16:15 17:20 0.0
2899 ORY MRS 16:35 17:50 0.0
4652 TLS CDG 02:35+1 04:05+1 0.0
3003 ORY TLS 17:50 19:00 0.0
4268 LYS ORY 19:06 20:11 0.0
4393 ORY FSC 11:05 12:50 0.0
138 ORY CDG 02:02+1 02:32+1 0.0
83 ORY CDG 03:20 03:50 0.0
19 CDG ORY 12:59 13:29 0.0
2972 TLS ORY 09:10 10:30 0.0
4791 LIL NCE 09:50 11:35 0.0
4459 ORY BIA 06:38+1 08:13+1 0.0
2573 LIG ORY 10:32 11:37 0.0
3077 ORY NCE 02:25+1 03:45+1 0.0
4591 CDG NTE 07:37+1 08:42+1 0.0
3084 NCE ORY 20:06 21:31 0.0
4594 NTE CDG 18:05 19:10 0.0
2900 MRS ORY 02:41+1 04:01+1 0.0
4645 CDG TLS 16:55 18:20 0.0
117 ORY CDG 03:25+1 03:55+1 0.0
41 CDG ORY 01:00+1 01:30+1 0.0
4351 ORY BIQ 15:55 17:10 0.0
7 CDG ORY 04:20 04:50 0.0
3069 ORY NCE 18:49 20:09 0.0
4349 ORY LDE 20:23 21:43 0.0
4507 CDG LYS 00:46+1 01:56+1 0.0
2604 URO LEH 08:31+1 08:51+1 2603.0
3106 NCE ORY 17:05 18:30 0.0
4358 BIQ ORY 07:03+1 08:23+1 0.0
4475 ORY CLY 09:19 10:54 0.0
4492 BOD CDG 03:37+1 05:02+1 0.0
2582 CDG LIG 16:21 17:36 0.0
2999 ORY TLS 17:40 18:50 0.0
2533 NTE BES 10:55 11:35 0.0
4650 TLS CDG 15:00 16:30 0.0
2873 ORY MRS 13:08 14:23 0.0
2798 ORY LRT 13:00 14:05 0.0
85 ORY CDG 07:55 08:25 0.0
4628 SXB CDG 16:54 18:04 0.0
4673 LIL LYS 05:45 07:00 0.0
93 ORY CDG 16:01 16:31 0.0
4620 MRS ETZ 18:50 20:30 0.0
4629 CDG SXB 00:25+1 01:35+1 0.0
4324 PUF ORY 04:48+1 06:08+1 0.0
4228 BES ORY 16:53 18:08 0.0
3070 NCE ORY 19:02 20:27 0.0
2522 MPL RNS 11:35 12:55 0.0
4566 NCE CDG 12:00 13:35 0.0
