37 CDG ORY 17:19 17:49 0.0
4370 TLN ORY 18:19 19:44 0.0
3064 NCE ORY 07:30 08:55 0.0
4549 CDG MPL 20:06 21:31 0.0
4264 LYS ORY 10:30 11:35 0.0
3081 ORY NCE 19:55 21:15 0.0
2587 CFR LYS 08:22 09:32 0.0
2602 LEH LYS 15:43 17:13 2601.0
4270 LYS ORY 17:32 18:37 0.0
4704 TLS LYS 08:20 09:20 0.0
4599 CDG BES 13:23 14:38 0.0
2982 TLS ORY 12:33 13:53 0.0
4629 CDG SXB 20:06 21:16 0.0
4576 NCE CDG 09:15 10:50 0.0
63 CDG ORY 22:06 22:36 0.0
51 CDG ORY 17:56 18:26 0.0
2525 ORY UIP 19:19 20:24 0.0
2995 ORY TLS 16:18 17:28 0.0
2900 MRS ORY 20:36 21:56 0.0
2614 LYS RNS 10:36 11:56 0.0
2655 BES LYS 13:28 14:58 0.0
4431 ORY AJA 11:40 13:20 0.0
4454 BIA ORY 02:00+1 03:35+1 0.0
4404 MPL ORY 05:59 07:24 0.0
89 ORY CDG 09:33 10:03 0.0
4239 ORY BES 20:19 21:29 0.0
3063 ORY NCE 16:40 18:05 0.0
4587 CDG NTE 12:31 13:36 0.0
4314 PUF ORY 06:42 08:02 0.0
4508 LYS CDG 21:21 22:31 0.0
4566 NCE CDG 18:31 20:06 0.0
2620 LYS RNS 18:30 19:50 0.0
2976 TLS ORY 08:42 10:02 0.0
2986 TLS ORY 18:21 19:41 0.0
4485 CDG BOD 13:14 14:34 0.0
2662 BES NCE 18:00 19:50 0.0
40 CDG ORY 16:43 17:13 0.0
4279 ORY LYS 20:51 21:56 0.0
3007 ORY TLS 19:19 20:29 0.0
2866 MRS ORY 05:31 06:51 0.0
4301 ORY CFE 19:08 20:03 0.0
2661 NCE BES 13:19 15:14 0.0
54 CDG ORY 18:40 19:10 0.0
4602 BES CDG 14:18 15:38 0.0
4375 ORY TLN 10:20 11:45 0.0
3117 ORY BOD 10:50 11:55 0.0
2656 LYS BES 17:40 19:05 0.0
4569 CDG NCE 16:50 18:25 0.0
4501 CDG BIQ 17:51 19:16 0.0
2796 ORY LRT 16:03 17:08 0.0
30 CDG ORY 11:24 11:54 0.0
92 ORY CDG 08:53 09:23 0.0
52 CDG ORY 18:59 19:29 0.0
44 CDG ORY 14:28 14:58 0.0
4700 NCE LYS 14:57 15:52 0.0
2518 NTE TLS 16:41 17:41 0.0
4322 PUF ORY 19:16 20:36 0.0
4180 SXB ORY 21:14 22:14 0.0
95 ORY CDG 12:55 13:25 0.0
104 ORY CDG 16:03 16:33 0.0
4352 BIQ ORY 16:20 17:40 0.0
2883 ORY MRS 13:13 14:28 0.0
142 ORY CDG 04:00+1 04:30+1 0.0
4365 ORY TLN 16:00 17:20 0.0
