4370 TLN ORY 14:40 16:05 0.0
4634 SXB CDG 18:34 19:44 0.0
4594 NTE CDG 18:05 19:10 0.0
3068 NCE ORY 12:17 13:42 0.0
4197 ORY MLH 12:10 13:10 0.0
3138 BOD ORY 20:49 21:59 0.0
76 ORY CDG 04:17 04:47 0.0
2866 MRS ORY 11:28 12:48 0.0
4 CDG ORY 01:00 01:30 0.0
118 ORY CDG 17:11 17:41 0.0
3117 ORY BOD 12:07 13:12 0.0
3080 NCE ORY 17:56 19:21 0.0
70 CDG ORY 04:40+1 05:10+1 0.0
2630 NTE MRS 14:09 15:29 0.0
4416 MPL ORY 18:20 19:40 0.0
1363 ORY AJA 11:49 13:29 0.0
2793 LRT ORY 09:53 11:03 0.0
4413 ORY MPL 14:25 15:40 0.0
3094 NCE CFE 00:19+1 01:19+1 0.0
33 CDG ORY 14:40 15:10 0.0
2794 ORY LRT 07:55 09:00 0.0
105 ORY CDG 13:05 13:35 0.0
1377 ORY BIA 19:00 20:35 0.0
4637 CDG PUF 02:32+1 03:57+1 0.0
4492 BOD CDG 15:30 16:55 0.0
34 CDG ORY 11:00 11:30 0.0
4599 CDG BES 09:30 10:45 0.0
115 ORY CDG 14:58 15:28 0.0
5128 AMS TLS 21:36 23:31 0.0
4645 CDG TLS 11:14 12:39 0.0
3084 NCE ORY 16:45 18:10 0.0
1378 BIA ORY 11:00 12:35 0.0
4364 TLN ORY 09:05 10:30 0.0
4584 NTE CDG 07:15 08:20 0.0
4696 NCE LYS 09:50 10:45 0.0
2912 MRS ORY 22:46 00:06+1 0.0
4264 LYS ORY 12:01 13:06 0.0
3074 NCE ORY 13:57 15:22 0.0
46 CDG ORY 15:00 15:30 0.0
2973 ORY TLS 07:50 09:00 0.0
71 CDG ORY 23:20 23:50 0.0
146 MLH CDG 09:55 11:10 0.0
67 CDG ORY 22:00 22:30 0.0
112 ORY CDG 13:19 13:49 0.0
2582 CDG LIG 16:51 18:06 0.0
4274 LYS ORY 20:12 21:17 0.0
4507 CDG LYS 12:15 13:25 0.0
2999 ORY TLS 20:27 21:37 0.0
4630 SXB CDG 20:29 21:39 0.0
3091 ORY NCE 16:26 17:46 0.0
133 ORY CDG 20:36 21:06 0.0
2603 LYS URO 17:50 19:10 0.0
4214 ORY RNS 16:15 17:15 0.0
10 CDG ORY 03:00 03:30 0.0
4648 TLS CDG 11:55 13:25 0.0
4587 CDG NTE 11:45 12:50 0.0
50 CDG ORY 16:52 17:22 0.0
5165 BOD AMS 11:32 13:22 0.0
2523 ORY UIP 07:45 08:50 0.0
4647 CDG TLS 03:01+1 04:26+1 0.0
3088 NCE ORY 18:08 19:33 0.0
2626 NTE MRS 17:15 18:35 0.0
2543 RDZ ORY 05:40 06:50 0.0
2585 RNS CDG 21:45 22:45 0.0
4489 CDG BOD 17:45 19:05 0.0
4490 BOD CDG 12:58 14:23 0.0
4518 CFE CDG 11:34 12:39 0.0
90 ORY CDG 10:20 10:50 0.0
2795 LRT ORY 09:45 10:50 0.0
21 CDG ORY 08:53 09:23 0.0
4432 AJA ORY 14:35 16:15 0.0
4658 TLS CDG 13:57 15:27 0.0
4170 SXB ORY 10:59 11:59 0.0
4544 MPL CDG 05:55 07:25 0.0
4515 CDG LYS 09:09 10:19 0.0
4629 CDG SXB 19:12 20:22 0.0
2663 NCE FSC 17:30 18:25 0.0
4530 MRS CDG 18:13 19:43 0.0
4668 BOD LYS 12:45 13:55 0.0
4703 LYS TLS 07:45 08:50 0.0
45 CDG ORY 15:53 16:23 0.0
4298 CFE ORY 09:50 10:45 0.0
101 ORY CDG 15:22 15:52 0.0
4527 CDG MRS 13:02 14:27 0.0
47 CDG ORY 15:20 15:50 0.0
4168 SXB ORY 09:48 10:48 0.0
2878 MRS ORY 16:39 17:49 0.0
3082 NCE ORY 14:18 15:43 0.0
2581 LIG CDG 10:05 11:20 0.0
4435 AJA ORY 15:35 17:15 0.0
2989 ORY TLS 17:54 19:04 0.0
8 CDG ORY 05:40 06:10 0.0
4194 MLH ORY 05:30 06:40 0.0
4394 FSC ORY 16:40 18:25 0.0
4649 CDG TLS 19:52 21:17 0.0
4564 NCE CDG 09:05 10:40 0.0
4638 PUF CDG 09:45 11:15 0.0
80 ORY CDG 06:14 06:44 0.0
96 ORY CDG 08:41 09:11 0.0
4591 CDG NTE 22:38 23:43 0.0
3090 NCE ORY 17:05 18:30 0.0
85 ORY CDG 09:08 09:38 0.0
4387 ORY PGF 12:00 13:20 0.0
143 ORY CDG 23:20 23:50 0.0
3007 ORY TLS 22:57 00:07+1 0.0
4626 SXB CDG 09:35 10:45 0.0
3003 ORY TLS 17:50 19:00 0.0
3097 ORY NCE 12:00 13:20 0.0
2644 SXB LYS 13:10 14:10 0.0
4838 NCE SXB 11:15 12:35 0.0
4501 CDG BIQ 17:53 19:18 0.0
2518 NTE TLS 10:45 11:45 0.0
5093 AMS CFE 16:45 18:15 0.0
4639 CDG PUF 07:30 09:00 0.0
4320 PUF ORY 10:10 11:30 0.0
4512 LYS LIG 00:20+1 01:20+1 0.0
2978 TLS ORY 08:10 09:30 0.0
2525 ORY UIP 18:30 19:35 0.0
2968 TLS ORY 07:35 08:55 0.0
88 ORY CDG 05:00 05:30 0.0
2574 ORY LIG 12:32 13:32 0.0
4273 ORY LYS 11:34 12:39 0.0
3071 ORY MRS 01:50+1 03:05+1 0.0
124 ORY CDG 18:15 18:45 0.0
4765 BOD NCE 10:21 11:36 0.0
54 CDG ORY 17:49 18:19 0.0
3070 NCE ORY 11:36 13:01 0.0
4400 FSC ORY 11:17 13:02 0.0
3118 BOD ORY 08:36 09:46 0.0
44 CDG ORY 18:18 18:48 0.0
4487 CDG BOD 16:43 18:03 0.0
3092 NCE ORY 00:49+1 02:14+1 0.0
104 ORY CDG 10:20 10:50 0.0
4301 ORY CFE 16:55 17:50 0.0
93 ORY CDG 12:52 13:22 0.0
4572 NCE ORY 19:50 21:15 0.0
2967 ORY TLS 18:25 19:45 0.0
2903 ORY MRS 18:36 19:51 0.0
4627 CDG SXB 15:47 16:57 0.0
38 CDG ORY 18:39 19:09 0.0
135 ORY CDG 20:40 21:10 0.0
139 ORY CDG 02:29+1 02:59+1 0.0
2583 RNS CDG 09:59 10:59 0.0
2658 MRS BES 18:00 19:40 0.0
108 ORY CDG 11:40 12:10 0.0
142 ORY CDG 00:22+1 00:52+1 0.0
4225 ORY BES 11:46 12:56 0.0
122 ORY CDG 17:27 17:57 0.0
3095 ORY NCE 23:20 00:40+1 0.0
4620 MRS ETZ 23:46 01:26+1 0.0
4837 SXB NCE 09:15 10:35 0.0
4528 MRS CDG 14:37 16:07 0.0
2892 MRS ORY 19:56 21:16 0.0
4498 BIQ CDG 06:15 07:45 0.0
2586 CDG RNS 19:00 19:55 0.0
3107 ORY NCE 06:30 07:50 0.0
4519 CDG CFE 17:19 18:19 0.0
4566 NCE CDG 14:27 16:02 0.0
40 CDG ORY 13:00 13:30 0.0
2980 TLS ORY 12:35 13:55 0.0
111 ORY CDG 12:40 13:10 0.0
73 ORY CDG 05:09 05:39 0.0
2662 BES NCE 18:07 19:57 0.0
2593 LIG LYS 05:35 06:35 0.0
3122 BOD ORY 08:00 09:10 0.0
2520 NTE TLS 07:25 08:25 0.0
30 CDG ORY 09:40 10:10 0.0
4486 BOD CDG 07:25 08:50 0.0
4349 ORY LDE 12:55 14:15 0.0
4679 LIL LYS 12:35 13:50 0.0
109 ORY CDG 16:14 16:44 0.0
4393 ORY FSC 12:33 14:18 0.0
4623 ORY SXB 09:44 10:44 0.0
4536 MRS CDG 06:35 08:05 0.0
2886 MRS ORY 10:30 11:50 0.0
4476 CLY ORY 12:03 13:33 0.0
138 ORY CDG 22:54 23:24 0.0
4567 CDG NCE 13:43 15:18 0.0
4345 ORY BIQ 10:45 12:00 0.0
4669 LYS BOD 14:55 16:00 0.0
2609 NCE RNS 15:44 17:24 0.0
4454 BIA ORY 19:44 21:19 0.0
3102 NCE ORY 22:46 00:11+1 0.0
4652 TLS CDG 17:55 19:25 0.0
140 ORY CDG 01:09+1 01:39+1 0.0
4164 SXB ORY 12:00 13:00 0.0
24 CDG ORY 12:31 13:01 0.0
4673 LIL LYS 11:42 12:57 0.0
116 ORY CDG 14:20 14:50 0.0
4525 CDG MRS 12:57 14:22 0.0
4624 SXB CDG 10:30 11:40 0.0
4271 ORY LYS 17:04 18:09 0.0
4654 TLS CDG 20:41 22:11 0.0
4543 CDG MPL 11:18 12:43 0.0
4229 ORY BES 11:15 12:25 0.0
94 ORY CDG 07:40 08:10 0.0
56 CDG ORY 20:15 20:45 0.0
4695 LYS NCE 17:45 18:45 0.0
7 CDG ORY 05:14 05:44 0.0
74 ORY CDG 00:20 00:50 0.0
117 ORY CDG 14:49 15:19 0.0
4336 AVN ORY 16:13 17:28 0.0
4502 BIQ CDG 13:19 14:49 0.0
49 CDG ORY 16:00 16:30 0.0
4167 ORY SXB 10:25 11:25 0.0
26 CDG ORY 10:04 10:34 0.0
2623 MRS NTE 12:19 13:44 0.0
4334 AVN ORY 05:30 06:45 0.0
4549 CDG MPL 17:45 19:10 0.0
68 CDG ORY 01:17+1 01:47+1 0.0
4601 CDG BES 19:02 20:17 0.0
4224 BES ORY 06:02 07:17 0.0
69 CDG ORY 05:00+1 05:30+1 0.0
2798 ORY LRT 15:18 16:23 0.0
4404 MPL ORY 06:34 07:59 0.0
4269 ORY LYS 10:21 11:26 0.0
106 ORY CDG 16:59 17:29 0.0
2673 SXB LGW 07:43 09:08 0.0
2797 LRT ORY 14:00 15:05 0.0
3076 NCE ORY 17:24 18:49 0.0
37 CDG ORY 17:58 18:28 0.0
119 ORY CDG 17:32 18:02 0.0
4678 LYS LIL 17:00 18:15 0.0
4358 BIQ ORY 23:38 00:58+1 0.0
87 ORY CDG 04:40 05:10 0.0
3103 ORY NCE 07:46 09:06 0.0
4412 MPL ORY 14:20 15:40 0.0
5124 AMS TLS 08:25 10:20 0.0
4195 ORY MLH 08:15 09:15 0.0
3124 BOD ORY 10:05 11:15 0.0
