Total itineraries 1659
Disrupted itineraries 1084
Total #flights 608
Total #airports 35
Preprocessing time 7.712293
MIP runtime 0.044764
MIP objective 10301132.900000
MIP number of zero variables 17585.000000 out of 18805
itin 1: OG pax count 10, sol cancelled  10
itin 2: OG pax count 3, sol cancelled  3
itin 3: OG pax count 16, sol cancelled  16
itin 4: OG pax count 2, sol cancelled  2
itin 12: OG pax count 25, sol cancelled  25
itin 13: OG pax count 1, sol cancelled  1
itin 14: OG pax count 2, sol cancelled  2
itin 15: OG pax count 7, sol cancelled  7
itin 16: OG pax count 1, sol cancelled  1
itin 17: OG pax count 2, sol cancelled  2
itin 18: OG pax count 8, sol cancelled  8
itin 19: OG pax count 6, sol cancelled  6
itin 24: OG pax count 13, sol cancelled  13
itin 25: OG pax count 5, sol cancelled  5
itin 26: OG pax count 26, sol cancelled  26
itin 27: OG pax count 4, sol cancelled  4
itin 28: OG pax count 14, sol cancelled  14
itin 29: OG pax count 4, sol cancelled  4
itin 30: OG pax count 18, sol cancelled  18
itin 31: OG pax count 2, sol cancelled  2
itin 34: OG pax count 14, sol cancelled  14
itin 35: OG pax count 3, sol cancelled  3
itin 36: OG pax count 6, sol cancelled  6
itin 37: OG pax count 2, sol cancelled  2
itin 38: OG pax count 14, sol cancelled  11
itin 38 partially cancelled
itin 38: OG pax count 14, sol put 3 pax on flight 4337 in cabin E
itin 39: OG pax count 8, sol put 8 pax on flight 4337 in cabin E
itin 51: OG pax count 25, sol cancelled  25
itin 52: OG pax count 20, sol cancelled  20
itin 53: OG pax count 43, sol cancelled  43
itin 54: OG pax count 6, sol cancelled  6
itin 59: OG pax count 12, sol cancelled  12
itin 61: OG pax count 6, sol cancelled  6
itin 64: OG pax count 66, sol put 66 pax on flight 1364 in cabin E
itin 65: OG pax count 12, sol put 12 pax on flight 1364 in cabin E
itin 65: OG pax count 12, sol put 12 pax on flight 4337 in cabin E
itin 66: OG pax count 19, sol put 19 pax on flight 1364 in cabin E
itin 67: OG pax count 7, sol put 7 pax on flight 1364 in cabin E
itin 67: OG pax count 7, sol put 7 pax on flight 4337 in cabin E
itin 71: OG pax count 50, sol cancelled  50
itin 72: OG pax count 23, sol cancelled  23
itin 73: OG pax count 52, sol put 52 pax on flight 4435 in cabin E
itin 74: OG pax count 12, sol cancelled  12
itin 75: OG pax count 59, sol put 59 pax on flight 4435 in cabin E
itin 76: OG pax count 6, sol cancelled  6
itin 77: OG pax count 40, sol cancelled  40
itin 78: OG pax count 26, sol cancelled  26
itin 80: OG pax count 2, sol cancelled  2
itin 82: OG pax count 4, sol cancelled  4
itin 84: OG pax count 1, sol cancelled  1
itin 86: OG pax count 2, sol cancelled  2
itin 97: OG pax count 6, sol cancelled  6
itin 98: OG pax count 2, sol cancelled  2
itin 99: OG pax count 10, sol cancelled  10
itin 100: OG pax count 4, sol cancelled  4
itin 101: OG pax count 3, sol cancelled  3
itin 102: OG pax count 1, sol put 1 pax on flight 4503 in cabin B
itin 103: OG pax count 5, sol cancelled  5
itin 104: OG pax count 2, sol cancelled  2
itin 113: OG pax count 5, sol cancelled  5
itin 114: OG pax count 9, sol cancelled  9
itin 115: OG pax count 3, sol cancelled  3
itin 116: OG pax count 5, sol cancelled  5
itin 125: OG pax count 5, sol cancelled  5
itin 126: OG pax count 13, sol cancelled  13
itin 127: OG pax count 3, sol cancelled  3
itin 128: OG pax count 7, sol cancelled  7
itin 129: OG pax count 59, sol put 59 pax on flight 1374 in cabin E
itin 130: OG pax count 6, sol put 6 pax on flight 1374 in cabin E
itin 130: OG pax count 6, sol put 6 pax on flight 4333 in cabin E
itin 131: OG pax count 31, sol put 31 pax on flight 1374 in cabin E
itin 132: OG pax count 6, sol cancelled  6
itin 140: OG pax count 71, sol put 71 pax on flight 1380 in cabin E
itin 141: OG pax count 10, sol cancelled  10
itin 142: OG pax count 25, sol put 25 pax on flight 1380 in cabin E
itin 143: OG pax count 9, sol cancelled  9
itin 144: OG pax count 47, sol cancelled  47
itin 145: OG pax count 24, sol put 24 pax on flight 1375 in cabin E
itin 146: OG pax count 28, sol put 19 pax on flight 4454 in cabin E
itin 146: OG pax count 28, sol put 9 pax on flight 1380 in cabin E
itin 147: OG pax count 5, sol cancelled  5
itin 148: OG pax count 15, sol put 15 pax on flight 4454 in cabin E
itin 149: OG pax count 3, sol cancelled  3
itin 150: OG pax count 37, sol cancelled  8
itin 150 partially cancelled
itin 150: OG pax count 37, sol put 29 pax on flight 4459 in cabin E
itin 151: OG pax count 19, sol put 19 pax on flight 4459 in cabin E
itin 152: OG pax count 19, sol cancelled  13
itin 152 partially cancelled
itin 152: OG pax count 19, sol put 6 pax on flight 2653 in cabin E
itin 153: OG pax count 3, sol cancelled  3
itin 154: OG pax count 5, sol put 5 pax on flight 2653 in cabin E
itin 155: OG pax count 1, sol cancelled  1
itin 156: OG pax count 7, sol cancelled  1
itin 156 partially cancelled
itin 156: OG pax count 7, sol put 6 pax on flight 2654 in cabin E
itin 157: OG pax count 2, sol cancelled  2
itin 158: OG pax count 5, sol put 5 pax on flight 2654 in cabin E
itin 159: OG pax count 2, sol cancelled  2
itin 164: OG pax count 7, sol put 7 pax on flight 2658 in cabin E
itin 165: OG pax count 3, sol cancelled  3
itin 166: OG pax count 4, sol put 4 pax on flight 2658 in cabin E
itin 167: OG pax count 1, sol cancelled  1
itin 168: OG pax count 52, sol cancelled  52
itin 169: OG pax count 6, sol cancelled  6
itin 170: OG pax count 13, sol cancelled  13
itin 171: OG pax count 4, sol cancelled  4
itin 172: OG pax count 24, sol cancelled  24
itin 173: OG pax count 6, sol cancelled  6
itin 174: OG pax count 15, sol cancelled  15
itin 175: OG pax count 5, sol cancelled  5
itin 187: OG pax count 5, sol cancelled  5
itin 189: OG pax count 5, sol cancelled  5
itin 201: OG pax count 69, sol cancelled  69
itin 202: OG pax count 9, sol cancelled  9
itin 203: OG pax count 11, sol cancelled  11
itin 204: OG pax count 4, sol cancelled  4
itin 205: OG pax count 29, sol cancelled  29
itin 206: OG pax count 26, sol cancelled  26
itin 207: OG pax count 52, sol cancelled  52
itin 208: OG pax count 7, sol cancelled  7
itin 209: OG pax count 28, sol cancelled  28
itin 210: OG pax count 6, sol cancelled  6
itin 211: OG pax count 32, sol cancelled  32
itin 212: OG pax count 16, sol cancelled  16
itin 214: OG pax count 12, sol cancelled  12
itin 216: OG pax count 6, sol cancelled  6
itin 217: OG pax count 30, sol cancelled  30
itin 218: OG pax count 24, sol cancelled  24
itin 219: OG pax count 36, sol cancelled  36
itin 220: OG pax count 8, sol cancelled  8
itin 221: OG pax count 33, sol cancelled  33
itin 222: OG pax count 5, sol cancelled  5
itin 223: OG pax count 35, sol put 35 pax on flight 4620 in cabin E
itin 224: OG pax count 18, sol put 18 pax on flight 4620 in cabin E
itin 225: OG pax count 14, sol cancelled  14
itin 226: OG pax count 3, sol cancelled  3
itin 227: OG pax count 6, sol cancelled  6
itin 228: OG pax count 2, sol cancelled  2
itin 231: OG pax count 23, sol cancelled  23
itin 232: OG pax count 3, sol cancelled  3
itin 233: OG pax count 6, sol cancelled  6
itin 234: OG pax count 2, sol cancelled  2
itin 235: OG pax count 26, sol cancelled  26
itin 236: OG pax count 3, sol cancelled  3
itin 237: OG pax count 7, sol cancelled  7
itin 238: OG pax count 2, sol cancelled  2
itin 241: OG pax count 14, sol cancelled  14
itin 242: OG pax count 3, sol cancelled  3
itin 243: OG pax count 6, sol cancelled  6
