53 CDG ORY 17:20 17:50 0.0
5475 BCN LYS 05:35 06:50 0.0
2418 CDG VIE 02:33+1 04:33+1 0.0
5852 ORY BOD 19:25 20:30 0.0
4704 DUB LCY 07:40 09:00 0.0
1205 LIS CDG 20:10 22:40 0.0
4932 SXB LIL 05:55 06:55 0.0
4604 ORY LCY 21:13 22:13 0.0
5825 NCE ORY 08:35 10:00 0.0
6996 ORY LYS 21:00 22:05 0.0
2723 LIL NTE 16:55 18:05 0.0
5799 NCE ORY 19:21 20:46 0.0
7367 TLS CDG 15:00 16:30 0.0
1221 AMS CDG 13:58 15:13 0.0
7424 LYS TLS 01:18+1 02:23+1 0.0
7283 NCE CDG 12:00 13:35 0.0
4583 DUB CDG 09:30 11:20 0.0
1321 AMS CDG 14:35 15:50 0.0
4902 RNS MLH 22:26 23:46 0.0
5812 ORY NCE 20:00 21:20 0.0
2709 GVA TLS 11:20 12:30 0.0
5454 LYS DUS 17:42 19:07 0.0
5734 ORY TLS 18:54 20:04 0.0
5603 MRS ORY 10:30 11:50 0.0
2718 NTE GVA 13:45 15:05 0.0
4894 RNS MRS 17:45 19:10 0.0
120 ORY CDG 15:40 16:10 0.0
703 MUC CDG 06:10 07:55 0.0
1220 CDG AMS 10:35 11:55 0.0
6888 ORY SXB 14:25 15:25 0.0
5836 ORY BOD 08:10 09:15 0.0
9427 FCO CDG 20:35 22:45 0.0
4581 DUB CDG 09:00 10:50 0.0
5693 TLS ORY 14:51 16:11 0.0
4 CDG ORY 01:00 01:30 0.0
7126 ORY MPL 15:49 17:04 0.0
7202 CDG BOD 15:21 16:41 0.0
1187 DUS CDG 12:25 13:40 0.0
7354 CDG PUF 20:59 22:24 0.0
5845 BOD ORY 15:18 16:28 0.0
4687 ZRH CDG 16:50 18:15 0.0
7428 LYS TLS 19:29 20:44 0.0
1306 CDG VCE 11:35 13:20 0.0
4481 PRG CDG 11:21 13:11 0.0
7305 NTE CDG 09:50 10:55 0.0
5363 SXB LYS 17:30 18:30 0.0
5385 LYS MPL 18:55 20:00 0.0
6936 RNS ORY 17:20 18:25 0.0
2860 MLH BOD 09:20 10:45 0.0
2843 AMS CFE 19:27 20:57 0.0
9503 CTA MXP 05:15 07:15 0.0
2742 CFE NTE 09:15 10:15 0.0
111 ORY CDG 12:40 13:10 0.0
4609 LCY ORY 19:30 20:45 0.0
5294 LIG ORY 18:30 19:35 0.0
7207 BOD CDG 12:35 14:00 0.0
1229 BCN CDG 14:45 16:40 0.0
5599 MRS ORY 14:27 15:47 0.0
2749 BOD LIL 20:14 21:34 2748.0
7343 SXB CDG 09:35 10:45 0.0
729 BCN CDG 11:47 13:42 0.0
