Total itineraries 1608
Disrupted itineraries 1034
Total #flights 608
Total #airports 35
Preprocessing time 7.672849
MIP runtime 0.048238
MIP objective 14102829.350000
MIP number of zero variables 22530.000000 out of 23626
itin 1: OG pax count 122, sol cancelled  122
itin 2: OG pax count 27, sol cancelled  27
itin 11: OG pax count 18, sol cancelled  18
itin 13: OG pax count 5, sol cancelled  5
itin 17: OG pax count 107, sol cancelled  107
itin 18: OG pax count 34, sol cancelled  34
itin 19: OG pax count 92, sol cancelled  92
itin 20: OG pax count 34, sol cancelled  34
itin 22: OG pax count 18, sol cancelled  18
itin 24: OG pax count 5, sol cancelled  5
itin 29: OG pax count 93, sol cancelled  93
itin 30: OG pax count 18, sol cancelled  18
itin 31: OG pax count 20, sol cancelled  20
itin 32: OG pax count 6, sol cancelled  6
itin 33: OG pax count 84, sol cancelled  84
itin 34: OG pax count 30, sol cancelled  30
itin 35: OG pax count 74, sol cancelled  74
itin 36: OG pax count 17, sol cancelled  17
itin 37: OG pax count 31, sol cancelled  31
itin 38: OG pax count 8, sol cancelled  8
itin 40: OG pax count 83, sol cancelled  83
itin 41: OG pax count 31, sol cancelled  31
itin 42: OG pax count 96, sol cancelled  96
itin 43: OG pax count 17, sol cancelled  17
itin 44: OG pax count 16, sol cancelled  16
itin 45: OG pax count 5, sol cancelled  5
itin 48: OG pax count 59, sol cancelled  59
itin 49: OG pax count 37, sol cancelled  37
itin 50: OG pax count 19, sol cancelled  19
itin 51: OG pax count 14, sol cancelled  14
itin 54: OG pax count 89, sol cancelled  89
itin 55: OG pax count 17, sol cancelled  17
itin 56: OG pax count 21, sol cancelled  21
itin 57: OG pax count 6, sol cancelled  6
itin 61: OG pax count 11, sol cancelled  11
itin 63: OG pax count 3, sol cancelled  3
itin 69: OG pax count 11, sol cancelled  11
itin 71: OG pax count 3, sol cancelled  3
itin 72: OG pax count 55, sol cancelled  55
itin 73: OG pax count 11, sol cancelled  11
itin 74: OG pax count 12, sol cancelled  12
