Total itineraries 1659
Disrupted itineraries 1035
Total #flights 608
Total #airports 35
Preprocessing time 7.586468
MIP runtime 0.040236
MIP objective 9870123.950000
MIP number of zero variables 11639.000000 out of 12793
itin 1: OG pax count 10, sol cancelled  10
itin 2: OG pax count 3, sol cancelled  3
itin 3: OG pax count 16, sol put 16 pax on flight 4498 in cabin E
itin 3: OG pax count 16, sol put 16 pax on flight 72 in cabin F
itin 4: OG pax count 2, sol cancelled  2
itin 32: OG pax count 13, sol cancelled  13
itin 33: OG pax count 7, sol cancelled  7
itin 35: OG pax count 3, sol cancelled  3
itin 37: OG pax count 2, sol cancelled  2
itin 40: OG pax count 73, sol cancelled  24
itin 40 partially cancelled
itin 40: OG pax count 73, sol put 41 pax on flight 4228 in cabin E
itin 40: OG pax count 73, sol put 8 pax on flight 4238 in cabin E
itin 41: OG pax count 12, sol cancelled  12
itin 42: OG pax count 14, sol put 14 pax on flight 4228 in cabin E
itin 43: OG pax count 5, sol cancelled  5
itin 47: OG pax count 34, sol put 4 pax on flight 4237 in cabin E
itin 47: OG pax count 34, sol put 30 pax on flight 4225 in cabin E
itin 48: OG pax count 12, sol cancelled  12
itin 49: OG pax count 16, sol put 16 pax on flight 4237 in cabin E
itin 50: OG pax count 6, sol cancelled  6
itin 51: OG pax count 25, sol put 25 pax on flight 4238 in cabin E
itin 52: OG pax count 20, sol cancelled  20
itin 53: OG pax count 43, sol put 43 pax on flight 4228 in cabin E
itin 54: OG pax count 6, sol cancelled  6
itin 56: OG pax count 30, sol put 30 pax on flight 4237 in cabin E
itin 57: OG pax count 22, sol put 17 pax on flight 4237 in cabin E
itin 57: OG pax count 22, sol put 5 pax on flight 4239 in cabin E
itin 58: OG pax count 34, sol put 34 pax on flight 4238 in cabin E
itin 59: OG pax count 12, sol cancelled  12
itin 60: OG pax count 16, sol put 16 pax on flight 4238 in cabin E
itin 61: OG pax count 6, sol cancelled  6
itin 65: OG pax count 12, sol cancelled  12
itin 67: OG pax count 7, sol cancelled  7
itin 73: OG pax count 52, sol cancelled  52
itin 74: OG pax count 12, sol cancelled  12
itin 75: OG pax count 59, sol put 59 pax on flight 4434 in cabin E
itin 76: OG pax count 6, sol cancelled  6
itin 79: OG pax count 6, sol cancelled  6
itin 80: OG pax count 2, sol cancelled  2
itin 81: OG pax count 10, sol cancelled  10
itin 82: OG pax count 4, sol cancelled  4
itin 83: OG pax count 3, sol cancelled  3
itin 84: OG pax count 1, sol cancelled  1
itin 85: OG pax count 5, sol cancelled  5
itin 86: OG pax count 2, sol cancelled  2
itin 98: OG pax count 2, sol put 2 pax on flight 4515 in cabin E
itin 100: OG pax count 4, sol put 4 pax on flight 4515 in cabin E
itin 102: OG pax count 1, sol put 1 pax on flight 4515 in cabin E
itin 104: OG pax count 2, sol put 2 pax on flight 4515 in cabin E
itin 117: OG pax count 5, sol cancelled  5
itin 118: OG pax count 3, sol cancelled  3
itin 119: OG pax count 13, sol cancelled  13
itin 120: OG pax count 5, sol cancelled  5
itin 121: OG pax count 3, sol cancelled  3
itin 122: OG pax count 1, sol cancelled  1
itin 123: OG pax count 13, sol cancelled  13
itin 124: OG pax count 3, sol cancelled  3
itin 130: OG pax count 6, sol cancelled  6
itin 132: OG pax count 6, sol cancelled  6
itin 141: OG pax count 10, sol cancelled  10
itin 143: OG pax count 9, sol cancelled  9
itin 144: OG pax count 47, sol cancelled  47
itin 145: OG pax count 24, sol cancelled  24
itin 150: OG pax count 37, sol cancelled  37
itin 151: OG pax count 19, sol cancelled  19
itin 153: OG pax count 3, sol cancelled  3
itin 155: OG pax count 1, sol cancelled  1
itin 157: OG pax count 2, sol put 2 pax on flight 4270 in cabin E
itin 159: OG pax count 2, sol put 2 pax on flight 4270 in cabin E
itin 161: OG pax count 1, sol cancelled  1
itin 163: OG pax count 1, sol cancelled  1
itin 165: OG pax count 3, sol cancelled  3
itin 167: OG pax count 1, sol cancelled  1
itin 168: OG pax count 52, sol cancelled  52
itin 169: OG pax count 6, sol cancelled  6
itin 170: OG pax count 13, sol cancelled  13
itin 171: OG pax count 4, sol cancelled  4
itin 172: OG pax count 24, sol cancelled  24
itin 173: OG pax count 6, sol cancelled  6
itin 174: OG pax count 15, sol cancelled  15
itin 175: OG pax count 5, sol cancelled  5
